"Notes"	"Year"	"Year Code"	"State"	"State Code"	Births
	"2017"	"2017"	"Tennessee"	"47"	80822
	"2017"	"2017"	"Texas"	"48"	381087
	"2017"	"2017"	"Utah"	"49"	48504
	"2017"	"2017"	"Vermont"	"50"	5642
	"2017"	"2017"	"Virginia"	"51"	100087
	"2017"	"2017"	"Washington"	"53"	87298
	"2017"	"2017"	"West Virginia"	"54"	18639
	"2017"	"2017"	"Wisconsin"	"55"	64863
	"2017"	"2017"	"Wyoming"	"56"	6892
"Total"	"2017"	"2017"			3834747
	"2018"	"2018"	"Alabama"	"01"	57658
	"2018"	"2018"	"Alaska"	"02"	10072
	"2018"	"2018"	"Arizona"	"04"	80517
	"2018"	"2018"	"Arkansas"	"05"	36959
	"2018"	"2018"	"California"	"06"	452683
	"2018"	"2018"	"Colorado"	"08"	62719
	"2018"	"2018"	"Connecticut"	"09"	34606
	"2018"	"2018"	"Delaware"	"10"	10592
	"2018"	"2018"	"Florida"	"12"	220874
	"2018"	"2018"	"Georgia"	"13"	125822
	"2018"	"2018"	"Hawaii"	"15"	16901
	"2018"	"2018"	"Idaho"	"16"	21369
	"2018"	"2018"	"Illinois"	"17"	144405
	"2018"	"2018"	"Indiana"	"18"	81493
	"2018"	"2018"	"Iowa"	"19"	37733
	"2018"	"2018"	"Kansas"	"20"	36206
	"2018"	"2018"	"Kentucky"	"21"	53837
	"2018"	"2018"	"Louisiana"	"22"	59510
	"2018"	"2018"	"Maine"	"23"	12290
	"2018"	"2018"	"Maryland"	"24"	70771
	"2018"	"2018"	"Massachusetts"	"25"	68876
	"2018"	"2018"	"Michigan"	"26"	109810
	"2018"	"2018"	"Minnesota"	"27"	67152
	"2018"	"2018"	"Mississippi"	"28"	36924
	"2018"	"2018"	"Missouri"	"29"	73150
	"2018"	"2018"	"Montana"	"30"	11495
	"2018"	"2018"	"Nebraska"	"31"	25446
	"2018"	"2018"	"Nevada"	"32"	35567
	"2018"	"2018"	"New Hampshire"	"33"	11961
	"2018"	"2018"	"New Jersey"	"34"	100796
	"2018"	"2018"	"New Mexico"	"35"	22991
	"2018"	"2018"	"New York"	"36"	225119
	"2018"	"2018"	"North Carolina"	"37"	118663
	"2018"	"2018"	"North Dakota"	"38"	10619
	"2018"	"2018"	"Ohio"	"39"	134840
	"2018"	"2018"	"Oklahoma"	"40"	49727
	"2018"	"2018"	"Oregon"	"41"	42091
	"2018"	"2018"	"Pennsylvania"	"42"	135334
	"2018"	"2018"	"Rhode Island"	"44"	10489
	"2018"	"2018"	"South Carolina"	"45"	56544
	"2018"	"2018"	"South Dakota"	"46"	11871
	"2018"	"2018"	"Tennessee"	"47"	80570
	"2018"	"2018"	"Texas"	"48"	377574
	"2018"	"2018"	"Utah"	"49"	47132
	"2018"	"2018"	"Vermont"	"50"	5419
	"2018"	"2018"	"Virginia"	"51"	99506
	"2018"	"2018"	"Washington"	"53"	85822
	"2018"	"2018"	"West Virginia"	"54"	18210
	"2018"	"2018"	"Wisconsin"	"55"	63990
	"2018"	"2018"	"Wyoming"	"56"	6549
"Total"	"2018"	"2018"			3771254
	"2019"	"2019"	"Alabama"	"01"	58502
	"2019"	"2019"	"Alaska"	"02"	9801
	"2019"	"2019"	"Arizona"	"04"	79183
	"2019"	"2019"	"Arkansas"	"05"	36511
	"2019"	"2019"	"California"	"06"	444185
	"2019"	"2019"	"Colorado"	"08"	62695
	"2019"	"2019"	"Connecticut"	"09"	34130
	"2019"	"2019"	"Delaware"	"10"	10517
	"2019"	"2019"	"Florida"	"12"	219297
	"2019"	"2019"	"Georgia"	"13"	126000
	"2019"	"2019"	"Hawaii"	"15"	16736
	"2019"	"2019"	"Idaho"	"16"	22018
	"2019"	"2019"	"Illinois"	"17"	139682
	"2019"	"2019"	"Indiana"	"18"	80723
	"2019"	"2019"	"Iowa"	"19"	37597
	"2019"	"2019"	"Kansas"	"20"	35332
	"2019"	"2019"	"Kentucky"	"21"	52973
	"2019"	"2019"	"Louisiana"	"22"	58839
	"2019"	"2019"	"Maine"	"23"	11756
	"2019"	"2019"	"Maryland"	"24"	69890
	"2019"	"2019"	"Massachusetts"	"25"	68861
	"2019"	"2019"	"Michigan"	"26"	107655
	"2019"	"2019"	"Minnesota"	"27"	65845
	"2019"	"2019"	"Mississippi"	"28"	36571
	"2019"	"2019"	"Missouri"	"29"	72002
	"2019"	"2019"	"Montana"	"30"	11052
	"2019"	"2019"	"Nebraska"	"31"	24692
	"2019"	"2019"	"Nevada"	"32"	34949
	"2019"	"2019"	"New Hampshire"	"33"	11808
	"2019"	"2019"	"New Jersey"	"34"	99178
	"2019"	"2019"	"New Mexico"	"35"	22903
	"2019"	"2019"	"New York"	"36"	220436
	"2019"	"2019"	"North Carolina"	"37"	118465
	"2019"	"2019"	"North Dakota"	"38"	10442
	"2019"	"2019"	"Ohio"	"39"	134206
	"2019"	"2019"	"Oklahoma"	"40"	49074
	"2019"	"2019"	"Oregon"	"41"	41749
	"2019"	"2019"	"Pennsylvania"	"42"	133898
	"2019"	"2019"	"Rhode Island"	"44"	10143
	"2019"	"2019"	"South Carolina"	"45"	56920
	"2019"	"2019"	"South Dakota"	"46"	11431
	"2019"	"2019"	"Tennessee"	"47"	80273
	"2019"	"2019"	"Texas"	"48"	376581
	"2019"	"2019"	"Utah"	"49"	46745
	"2019"	"2019"	"Vermont"	"50"	5340
	"2019"	"2019"	"Virginia"	"51"	97120
	"2019"	"2019"	"Washington"	"53"	84611
	"2019"	"2019"	"West Virginia"	"54"	18109
	"2019"	"2019"	"Wisconsin"	"55"	63151
	"2019"	"2019"	"Wyoming"	"56"	6550
"Total"	"2019"	"2019"			3727127
	"2020"	"2020"	"Alabama"	"01"	57532
	"2020"	"2020"	"Alaska"	"02"	9450
	"2020"	"2020"	"Arizona"	"04"	76786
	"2020"	"2020"	"Arkansas"	"05"	35174
	"2020"	"2020"	"California"	"06"	418153
	"2020"	"2020"	"Colorado"	"08"	61329
	"2020"	"2020"	"Connecticut"	"09"	33326
	"2020"	"2020"	"Delaware"	"10"	10362
	"2020"	"2020"	"Florida"	"12"	208992
	"2020"	"2020"	"Georgia"	"13"	122102
	"2020"	"2020"	"Hawaii"	"15"	15734
	"2020"	"2020"	"Idaho"	"16"	21497
	"2020"	"2020"	"Illinois"	"17"	132898
	"2020"	"2020"	"Indiana"	"18"	78472
	"2020"	"2020"	"Iowa"	"19"	36058
	"2020"	"2020"	"Kansas"	"20"	34311
	"2020"	"2020"	"Kentucky"	"21"	51582
	"2020"	"2020"	"Louisiana"	"22"	57202
	"2020"	"2020"	"Maine"	"23"	11513
	"2020"	"2020"	"Maryland"	"24"	68235
	"2020"	"2020"	"Massachusetts"	"25"	66172
	"2020"	"2020"	"Michigan"	"26"	103827
	"2020"	"2020"	"Minnesota"	"27"	63275
	"2020"	"2020"	"Mississippi"	"28"	35405
	"2020"	"2020"	"Missouri"	"29"	69173
	"2020"	"2020"	"Montana"	"30"	10775
	"2020"	"2020"	"Nebraska"	"31"	24246
	"2020"	"2020"	"Nevada"	"32"	33563
	"2020"	"2020"	"New Hampshire"	"33"	11772
	"2020"	"2020"	"New Jersey"	"34"	97519
	"2020"	"2020"	"New Mexico"	"35"	21863
	"2020"	"2020"	"New York"	"36"	208276
	"2020"	"2020"	"North Carolina"	"37"	116440
	"2020"	"2020"	"North Dakota"	"38"	10036
	"2020"	"2020"	"Ohio"	"39"	128922
	"2020"	"2020"	"Oklahoma"	"40"	47537
	"2020"	"2020"	"Oregon"	"41"	39719
	"2020"	"2020"	"Pennsylvania"	"42"	130386
	"2020"	"2020"	"Rhode Island"	"44"	10075
	"2020"	"2020"	"South Carolina"	"45"	55578
	"2020"	"2020"	"South Dakota"	"46"	10946
	"2020"	"2020"	"Tennessee"	"47"	78538
	"2020"	"2020"	"Texas"	"48"	367245
	"2020"	"2020"	"Utah"	"49"	45621
	"2020"	"2020"	"Vermont"	"50"	5119
	"2020"	"2020"	"Virginia"	"51"	94432
	"2020"	"2020"	"Washington"	"53"	82810
	"2020"	"2020"	"West Virginia"	"54"	17276
	"2020"	"2020"	"Wisconsin"	"55"	60478
	"2020"	"2020"	"Wyoming"	"56"	6118
"Total"	"2020"	"2020"			3593850
	"2021"	"2021"	"Alabama"	"01"	57932
	"2021"	"2021"	"Alaska"	"02"	9350
	"2021"	"2021"	"Arizona"	"04"	77717
	"2021"	"2021"	"Arkansas"	"05"	35910
	"2021"	"2021"	"California"	"06"	418502
	"2021"	"2021"	"Colorado"	"08"	62752
	"2021"	"2021"	"Connecticut"	"09"	35529
	"2021"	"2021"	"Delaware"	"10"	10462
	"2021"	"2021"	"Florida"	"12"	215562
	"2021"	"2021"	"Georgia"	"13"	123715
	"2021"	"2021"	"Hawaii"	"15"	15566
	"2021"	"2021"	"Idaho"	"16"	22384
	"2021"	"2021"	"Illinois"	"17"	131802
	"2021"	"2021"	"Indiana"	"18"	79786
	"2021"	"2021"	"Iowa"	"19"	36769
	"2021"	"2021"	"Kansas"	"20"	34647
	"2021"	"2021"	"Kentucky"	"21"	52109
	"2021"	"2021"	"Louisiana"	"22"	57301
	"2021"	"2021"	"Maine"	"23"	11980
	"2021"	"2021"	"Maryland"	"24"	67988
	"2021"	"2021"	"Massachusetts"	"25"	68891
	"2021"	"2021"	"Michigan"	"26"	104718
	"2021"	"2021"	"Minnesota"	"27"	64251
	"2021"	"2021"	"Mississippi"	"28"	35074
	"2021"	"2021"	"Missouri"	"29"	69322
	"2021"	"2021"	"Montana"	"30"	11207
	"2021"	"2021"	"Nebraska"	"31"	24577
	"2021"	"2021"	"Nevada"	"32"	33589
	"2021"	"2021"	"New Hampshire"	"33"	12589
	"2021"	"2021"	"New Jersey"	"34"	101075
	"2021"	"2021"	"New Mexico"	"35"	21342
	"2021"	"2021"	"New York"	"36"	209674
	"2021"	"2021"	"North Carolina"	"37"	120164
	"2021"	"2021"	"North Dakota"	"38"	10095
	"2021"	"2021"	"Ohio"	"39"	129486
	"2021"	"2021"	"Oklahoma"	"40"	48324
	"2021"	"2021"	"Oregon"	"41"	40806
	"2021"	"2021"	"Pennsylvania"	"42"	132300
	"2021"	"2021"	"Rhode Island"	"44"	10427
	"2021"	"2021"	"South Carolina"	"45"	57044
	"2021"	"2021"	"South Dakota"	"46"	11343
	"2021"	"2021"	"Tennessee"	"47"	81531
	"2021"	"2021"	"Texas"	"48"	372585
	"2021"	"2021"	"Utah"	"49"	46622
	"2021"	"2021"	"Vermont"	"50"	5363
	"2021"	"2021"	"Virginia"	"51"	95522
	"2021"	"2021"	"Washington"	"53"	83662
	"2021"	"2021"	"West Virginia"	"54"	17163
	"2021"	"2021"	"Wisconsin"	"55"	61658
	"2021"	"2021"	"Wyoming"	"56"	6229
"Total"	"2021"	"2021"			3644396
	"2022"	"2022"	"Alabama"	"01"	58025
	"2022"	"2022"	"Alaska"	"02"	9341
	"2022"	"2022"	"Arizona"	"04"	78344
	"2022"	"2022"	"Arkansas"	"05"	35408
	"2022"	"2022"	"California"	"06"	416878
	"2022"	"2022"	"Colorado"	"08"	62186
	"2022"	"2022"	"Connecticut"	"09"	35201
	"2022"	"2022"	"Delaware"	"10"	10783
	"2022"	"2022"	"Florida"	"12"	223640
	"2022"	"2022"	"Georgia"	"13"	125721
	"2022"	"2022"	"Hawaii"	"15"	15462
	"2022"	"2022"	"Idaho"	"16"	22351
	"2022"	"2022"	"Illinois"	"17"	127910
	"2022"	"2022"	"Indiana"	"18"	79475
	"2022"	"2022"	"Iowa"	"19"	36442
	"2022"	"2022"	"Kansas"	"20"	34331
	"2022"	"2022"	"Kentucky"	"21"	52202
	"2022"	"2022"	"Louisiana"	"22"	56357
	"2022"	"2022"	"Maine"	"23"	12063
	"2022"	"2022"	"Maryland"	"24"	68446
	"2022"	"2022"	"Massachusetts"	"25"	68278
	"2022"	"2022"	"Michigan"	"26"	102056
	"2022"	"2022"	"Minnesota"	"27"	63807
	"2022"	"2022"	"Mississippi"	"28"	34589
	"2022"	"2022"	"Missouri"	"29"	68850
	"2022"	"2022"	"Montana"	"30"	11150
	"2022"	"2022"	"Nebraska"	"31"	24284
	"2022"	"2022"	"Nevada"	"32"	33093
	"2022"	"2022"	"New Hampshire"	"33"	12044
	"2022"	"2022"	"New Jersey"	"34"	102406
	"2022"	"2022"	"New Mexico"	"35"	21547
	"2022"	"2022"	"New York"	"36"	206619
	"2022"	"2022"	"North Carolina"	"37"	121204
	"2022"	"2022"	"North Dakota"	"38"	9557
	"2022"	"2022"	"Ohio"	"39"	127953
	"2022"	"2022"	"Oklahoma"	"40"	48244
	"2022"	"2022"	"Oregon"	"41"	39362
	"2022"	"2022"	"Pennsylvania"	"42"	129882
	"2022"	"2022"	"Rhode Island"	"44"	10235
	"2022"	"2022"	"South Carolina"	"45"	57666
	"2022"	"2022"	"South Dakota"	"46"	11182
	"2022"	"2022"	"Tennessee"	"47"	82055
	"2022"	"2022"	"Texas"	"48"	388646
	"2022"	"2022"	"Utah"	"49"	45678
	"2022"	"2022"	"Vermont"	"50"	5298
	"2022"	"2022"	"Virginia"	"51"	95254
	"2022"	"2022"	"Washington"	"53"	83016
	"2022"	"2022"	"West Virginia"	"54"	16886
	"2022"	"2022"	"Wisconsin"	"55"	59929
	"2022"	"2022"	"Wyoming"	"56"	6040
"Total"	"2022"	"2022"			3647376
	"2023"	"2023"	"Alabama"	"01"	57738
	"2023"	"2023"	"Alaska"	"02"	8988
	"2023"	"2023"	"Arizona"	"04"	77907
	"2023"	"2023"	"Arkansas"	"05"	35189
	"2023"	"2023"	"California"	"06"	397859
	"2023"	"2023"	"Colorado"	"08"	61286
	"2023"	"2023"	"Connecticut"	"09"	34410
	"2023"	"2023"	"Delaware"	"10"	10399
	"2023"	"2023"	"Florida"	"12"	220568
	"2023"	"2023"	"Georgia"	"13"	124715
	"2023"	"2023"	"Hawaii"	"15"	14755
	"2023"	"2023"	"Idaho"	"16"	22351
	"2023"	"2023"	"Illinois"	"17"	124392
	"2023"	"2023"	"Indiana"	"18"	78818
	"2023"	"2023"	"Iowa"	"19"	35991
	"2023"	"2023"	"Kansas"	"20"	33985
	"2023"	"2023"	"Kentucky"	"21"	51880
	"2023"	"2023"	"Louisiana"	"22"	54787
	"2023"	"2023"	"Maine"	"23"	11601
	"2023"	"2023"	"Maryland"	"24"	65213
	"2023"	"2023"	"Massachusetts"	"25"	66794
	"2023"	"2023"	"Michigan"	"26"	98892
	"2023"	"2023"	"Minnesota"	"27"	61485
	"2023"	"2023"	"Mississippi"	"28"	34394
	"2023"	"2023"	"Missouri"	"29"	66970
	"2023"	"2023"	"Montana"	"30"	11062
	"2023"	"2023"	"Nebraska"	"31"	24056
	"2023"	"2023"	"Nevada"	"32"	31693
	"2023"	"2023"	"New Hampshire"	"33"	11910
	"2023"	"2023"	"New Jersey"	"34"	100495
	"2023"	"2023"	"New Mexico"	"35"	20905
	"2023"	"2023"	"New York"	"36"	202480
	"2023"	"2023"	"North Carolina"	"37"	119757
	"2023"	"2023"	"North Dakota"	"38"	9631
	"2023"	"2023"	"Ohio"	"39"	126590
	"2023"	"2023"	"Oklahoma"	"40"	47832
	"2023"	"2023"	"Oregon"	"41"	38188
	"2023"	"2023"	"Pennsylvania"	"42"	126553
	"2023"	"2023"	"Rhode Island"	"44"	9771
	"2023"	"2023"	"South Carolina"	"45"	57569
	"2023"	"2023"	"South Dakota"	"46"	11180
	"2023"	"2023"	"Tennessee"	"47"	82863
	"2023"	"2023"	"Texas"	"48"	386746
	"2023"	"2023"	"Utah"	"49"	44910
	"2023"	"2023"	"Vermont"	"50"	5048
	"2023"	"2023"	"Virginia"	"51"	92274
	"2023"	"2023"	"Washington"	"53"	80639
	"2023"	"2023"	"West Virginia"	"54"	16571
	"2023"	"2023"	"Wisconsin"	"55"	59630
	"2023"	"2023"	"Wyoming"	"56"	5975
"Total"	"2023"	"2023"			3575695
"Total"					66026620
"---"
"Dataset: Natality, 2007-2023"
"Query Parameters:"
"Title: natality_yearly_20072023"
"Age of Mother 9: 15-19 years; 20-24 years; 25-29 years; 30-34 years; 35-39 years; 40-44 years"
"States: Alabama (01); Alaska (02); Arizona (04); Arkansas (05); California (06); Colorado (08); Connecticut (09); Delaware (10);"
"Florida (12); Georgia (13); Hawaii (15); Idaho (16); Illinois (17); Indiana (18); Iowa (19); Kansas (20); Kentucky (21);"
"Louisiana (22); Maine (23); Maryland (24); Massachusetts (25); Michigan (26); Minnesota (27); Mississippi (28); Missouri (29);"
"Montana (30); Nebraska (31); Nevada (32); New Hampshire (33); New Jersey (34); New Mexico (35); New York (36); North Carolina"
"(37); North Dakota (38); Ohio (39); Oklahoma (40); Oregon (41); Pennsylvania (42); Rhode Island (44); South Carolina (45); South"
"Dakota (46); Tennessee (47); Texas (48); Utah (49); Vermont (50); Virginia (51); Washington (53); West Virginia (54); Wisconsin"
"(55); Wyoming (56)"
"Group By: Year; State"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Nov 11, 2024 10:53:00 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2007-2023, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-current.html on Nov 11, 2024 10:53:00 AM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
